학번,입학일자,교육과정,등록학기,학년,주야,현학적,학과명,성별,전공1,전공2,부전공,비고,공학인증여부,연도,학기,코드,분반,과목명,학점,성적,재이수여부
21500463,20150301,,3,2,주간,입학,전산전자공학부,남,컴퓨터공학,경영학,,연계,,2015,2,GEK10057,01,일반생물학,3,F,N
21500463,20150301,,3,2,주간,입학,전산전자공학부,남,컴퓨터공학,경영학,,연계,,2015,2,GEK10095,01,Calculus 1,3,D0,N
21500463,20150301,,3,2,주간,입학,전산전자공학부,남,컴퓨터공학,경영학,,연계,,2015,2,GEK20065,03,기독교와 비교 종교,2,F,N
21500463,20150301,,3,2,주간,입학,전산전자공학부,남,컴퓨터공학,경영학,,연계,,2015,2,MEC10002,02,경영학입문,3,B0,N
21500463,20150301,,3,2,주간,입학,전산전자공학부,남,컴퓨터공학,경영학,,연계,,2016,1,ECE20010,01,데이타구조,3,,N
21500463,20150301,,3,2,주간,입학,전산전자공학부,남,컴퓨터공학,경영학,,연계,,2016,1,ECE20016,02,자바프로그래밍언어,3,,N
21500463,20150301,,3,2,주간,입학,전산전자공학부,남,컴퓨터공학,경영학,,연계,,2016,1,GCS10019,01,독일어 1,3,,N
21500463,20150301,,3,2,주간,입학,전산전자공학부,남,컴퓨터공학,경영학,,연계,,2016,1,GEK10046,01,사회봉사1,1,,N
21500463,20150301,,3,2,주간,입학,전산전자공학부,남,컴퓨터공학,경영학,,연계,,2016,1,GEK20001,01,채플(한국어) 3,0,,N
21500463,20150301,,3,2,주간,입학,전산전자공학부,남,컴퓨터공학,경영학,,연계,,2016,1,GEK20008,01,공동체리더십훈련3,0.5,,N
21500463,20150301,,3,2,주간,입학,전산전자공학부,남,컴퓨터공학,경영학,,연계,,2016,1,MEC20051,02,경영정보시스템론,3,,N
21500463,20150301,,3,2,주간,입학,전산전자공학부,남,컴퓨터공학,경영학,,연계,,2016,1,MEC20057,02,경영IT실무,3,,N
21500464,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,1,GCS10001,07,소프트웨어 입문,2,B+,N
21500464,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,1,GCS10041,01,프랑스어1,3,B0,N
21500464,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,1,GEE10001,01,English Chapel 1,0,P,N
21500464,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,1,GEK10007,08,교양독서,1,F,N
21500464,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,1,GEK10008,01,공동체리더십훈련1,0.5,P,N
21500464,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,1,GEK10011,01,창조와 진화,2,A0,N
21500464,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,1,GEK10041,01,심리학개론,3,A0,N
21500464,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,1,GEK10090,01,물리학 개론,3,A0,N
21500464,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,1,GEK10096,01,Calculus 2,3,B+,N
21500464,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,1,GEK20058,03,성경의 이해,2,P,N
21500464,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,2,GCS10058,01,C 프로그래밍,3,A+,N
21500464,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,2,GEE10002,01,English Chapel 2,0,P,N
21500464,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,2,GEK10009,01,공동체리더십훈련2,0.5,P,N
21500464,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,2,GEK10015,01,한동인성교육,1,P,N
21500464,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,2,GEK10055,01,물리학 1,3,B+,N
21500464,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,2,GEK20062,02,기독교 변증학,3,P,N
21500464,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,2,GEK20065,03,기독교와 비교 종교,2,P,N
21500464,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,2,HMM10001,01,공학설계입문,3,B+,N
21500464,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,2,LAW10004,01,법학입문,3,B+,N
21500464,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2016,1,GCS10007,01,오피스활용,2,,N
21500464,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2016,1,GEE20001,01,English Chapel 3,0,,N
21500464,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2016,1,GEK10021,05,생활체육 1,1,,N
21500464,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2016,1,GEK10046,01,사회봉사1,1,,N
21500464,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2016,1,GEK20008,01,공동체리더십훈련3,0.5,,N
21500464,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2016,1,GEK20028,01,인간관계와자기성장,3,,N
21500464,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2016,1,HMM10041,02,정역학,3,,N
21500464,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2016,1,HMM20026,01,제어회로,3,,N
21500464,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2016,1,HMM20028,01,제어회로 실험,2,,N
21500464,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2016,1,HMM30012,02,자동제어,3,,N
21500465,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,1,GCS10001,02,소프트웨어 입문,2,C0,N
21500465,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,1,GEK10001,01,채플(한국어) 1,0,P,N
21500465,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,1,GEK10008,01,공동체리더십훈련1,0.5,P,N
21500465,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,1,GEK10011,02,창조와 진화,2,C0,N
21500465,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,1,GEK10090,01,물리학 개론,3,C0,N
21500465,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,1,GEK10095,01,Calculus 1,3,C0,N
21500465,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,1,GEK20058,07,성경의 이해,2,F,N
21500465,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,1,GEK30022,01,리더십의 이해,2,P,N
21500465,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,1,PCO10012,04,English Foundation,3,C+,N
21500465,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,2,GCS10003,02,앱 프로그래밍,3,B0,N
21500465,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,2,GCS10053,10,English Communication,3,C0,N
21500465,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,2,GEK10002,01,채플(한국어) 2,0,P,N
21500465,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,2,GEK10009,01,공동체리더십훈련2,0.5,P,N
21500465,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,2,GEK10011,01,창조와 진화,2,C0,Y
21500465,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,2,GEK10015,01,한동인성교육,1,P,N
21500465,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,2,GEK10062,01,미술의 이해,3,P,N
21500465,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,2,GEK10090,01,물리학 개론,3,C0,Y
21500465,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,2,GEK10095,02,Calculus 1,3,B0,Y
21500465,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,4,HMM20011,01,기전공학수학,3,D0,N
21500465,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2016,1,GEK10096,04,Calculus 2,3,,N
21500465,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2016,1,GEK20001,01,채플(한국어) 3,0,,N
21500465,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2016,1,GEK20008,01,공동체리더십훈련3,0.5,,N
21500465,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2016,1,GEK20063,03,성경과 삶,2,,Y
21500465,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2016,1,HMM10041,01,정역학,3,,N
21500465,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2016,1,HMM20026,01,제어회로,3,,N
21500465,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2016,1,HMM20028,02,제어회로 실험,2,,N
21500465,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2016,1,HMM20031,01,열역학,3,,N
21500465,20150301,,3,2,주간,입학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2016,1,HMM20075,01,에너지 시스템 세미나,1,,N
21500466,20150301,,3,2,주간,입학,전산전자공학부,여,전자공학심화,,,,공학인증,2015,1,GCS10001,04,소프트웨어 입문,2,C+,N
21500466,20150301,,3,2,주간,입학,전산전자공학부,여,전자공학심화,,,,공학인증,2015,1,GCS10037,14,중국어1,3,B0,N
21500466,20150301,,3,2,주간,입학,전산전자공학부,여,전자공학심화,,,,공학인증,2015,1,GEK10001,01,채플(한국어) 1,0,P,N
21500466,20150301,,3,2,주간,입학,전산전자공학부,여,전자공학심화,,,,공학인증,2015,1,GEK10008,01,공동체리더십훈련1,0.5,P,N
21500466,20150301,,3,2,주간,입학,전산전자공학부,여,전자공학심화,,,,공학인증,2015,1,GEK10011,01,창조와 진화,2,C+,N
21500466,20150301,,3,2,주간,입학,전산전자공학부,여,전자공학심화,,,,공학인증,2015,1,GEK10015,01,한동인성교육,1,P,N
21500466,20150301,,3,2,주간,입학,전산전자공학부,여,전자공학심화,,,,공학인증,2015,1,GEK10090,01,물리학 개론,3,D+,N
21500466,20150301,,3,2,주간,입학,전산전자공학부,여,전자공학심화,,,,공학인증,2015,1,GEK10095,02,Calculus 1,3,C0,N
21500466,20150301,,3,2,주간,입학,전산전자공학부,여,전자공학심화,,,,공학인증,2015,1,GEK20058,04,성경의 이해,2,P,N
21500466,20150301,,3,2,주간,입학,전산전자공학부,여,전자공학심화,,,,공학인증,2015,1,PCO10012,13,English Foundation,3,A0,N
21500466,20150301,,3,2,주간,입학,전산전자공학부,여,전자공학심화,,,,공학인증,2015,2,ECE10002,01,C 프로그래밍(전산전자),3,C+,N
21500466,20150301,,3,2,주간,입학,전산전자공학부,여,전자공학심화,,,,공학인증,2015,2,ECE10020,01,공학설계입문,3,B0,N
21500466,20150301,,3,2,주간,입학,전산전자공학부,여,전자공학심화,,,,공학인증,2015,2,GCS10053,15,English Communication,3,B0,N
21500466,20150301,,3,2,주간,입학,전산전자공학부,여,전자공학심화,,,,공학인증,2015,2,GEK10002,01,채플(한국어) 2,0,P,N
21500466,20150301,,3,2,주간,입학,전산전자공학부,여,전자공학심화,,,,공학인증,2015,2,GEK10009,01,공동체리더십훈련2,0.5,P,N
21500466,20150301,,3,2,주간,입학,전산전자공학부,여,전자공학심화,,,,공학인증,2015,2,GEK10041,01,심리학개론,3,B0,N
21500466,20150301,,3,2,주간,입학,전산전자공학부,여,전자공학심화,,,,공학인증,2015,2,GEK10046,01,사회봉사1,1,P,N
21500466,20150301,,3,2,주간,입학,전산전자공학부,여,전자공학심화,,,,공학인증,2015,2,GEK20053,01,통계학,3,C+,N
21500466,20150301,,3,2,주간,입학,전산전자공학부,여,전자공학심화,,,,공학인증,2015,2,GEK20062,02,기독교 변증학,3,P,N
21500466,20150301,,3,2,주간,입학,전산전자공학부,여,전자공학심화,,,,공학인증,2016,1,ECE20010,02,데이타구조,3,,N
21500466,20150301,,3,2,주간,입학,전산전자공학부,여,전자공학심화,,,,공학인증,2016,1,ECE20016,01,자바프로그래밍언어,3,,N
21500466,20150301,,3,2,주간,입학,전산전자공학부,여,전자공학심화,,,,공학인증,2016,1,ECE20057,01,논리설계,3,,N
21500466,20150301,,3,2,주간,입학,전산전자공학부,여,전자공학심화,,,,공학인증,2016,1,GEK10060,01,식품과 건강,3,,N
21500466,20150301,,3,2,주간,입학,전산전자공학부,여,전자공학심화,,,,공학인증,2016,1,GEK20001,01,채플(한국어) 3,0,,N
21500466,20150301,,3,2,주간,입학,전산전자공학부,여,전자공학심화,,,,공학인증,2016,1,GEK20008,01,공동체리더십훈련3,0.5,,N
21500466,20150301,,3,2,주간,입학,전산전자공학부,여,전자공학심화,,,,공학인증,2016,1,GEK40091,01,교양특론2,3,,N
21500466,20150301,,3,2,주간,입학,전산전자공학부,여,전자공학심화,,,,공학인증,2016,1,MEC10001,02,경제학입문,3,,N
21500467,20150301,,2,1,주간,일반휴학,전산전자공학부,여,전자공학심화,,,,공학인증,2015,1,ENG20022,01,일반화학,3,B+,N
21500467,20150301,,2,1,주간,일반휴학,전산전자공학부,여,전자공학심화,,,,공학인증,2015,1,GCS10002,01,ICT 응용 입문,2,B+,N
21500467,20150301,,2,1,주간,일반휴학,전산전자공학부,여,전자공학심화,,,,공학인증,2015,1,GCS10041,01,프랑스어1,3,B+,N
21500467,20150301,,2,1,주간,일반휴학,전산전자공학부,여,전자공학심화,,,,공학인증,2015,1,GEE10001,01,English Chapel 1,0,P,N
21500467,20150301,,2,1,주간,일반휴학,전산전자공학부,여,전자공학심화,,,,공학인증,2015,1,GEK10008,01,공동체리더십훈련1,0.5,P,N
21500467,20150301,,2,1,주간,일반휴학,전산전자공학부,여,전자공학심화,,,,공학인증,2015,1,GEK10055,03,물리학 1,3,D0,N
21500467,20150301,,2,1,주간,일반휴학,전산전자공학부,여,전자공학심화,,,,공학인증,2015,1,GEK10094,01,일반화학실험,1,P,N
21500467,20150301,,2,1,주간,일반휴학,전산전자공학부,여,전자공학심화,,,,공학인증,2015,1,GEK10096,03,Calculus 2,3,C+,N
21500467,20150301,,2,1,주간,일반휴학,전산전자공학부,여,전자공학심화,,,,공학인증,2015,1,PCO10013,12,English Communication,3,C0,N
21500467,20150301,,2,1,주간,일반휴학,전산전자공학부,여,전자공학심화,,,,공학인증,2015,2,GCS10004,06,파이썬 프로그래밍,3,C0,N
21500467,20150301,,2,1,주간,일반휴학,전산전자공학부,여,전자공학심화,,,,공학인증,2015,2,GCS10042,01,프랑스어2,3,F,N
21500467,20150301,,2,1,주간,일반휴학,전산전자공학부,여,전자공학심화,,,,공학인증,2015,2,GEE10002,01,English Chapel 2,0,F,N
21500467,20150301,,2,1,주간,일반휴학,전산전자공학부,여,전자공학심화,,,,공학인증,2015,2,GEK10009,01,공동체리더십훈련2,0.5,F,N
21500467,20150301,,2,1,주간,일반휴학,전산전자공학부,여,전자공학심화,,,,공학인증,2015,2,GEK10011,01,창조와 진화,2,F,N
21500467,20150301,,2,1,주간,일반휴학,전산전자공학부,여,전자공학심화,,,,공학인증,2015,2,GEK10015,01,한동인성교육,1,F,N
21500467,20150301,,2,1,주간,일반휴학,전산전자공학부,여,전자공학심화,,,,공학인증,2015,2,GEK20058,01,성경의 이해,2,F,N
21500467,20150301,,2,1,주간,일반휴학,전산전자공학부,여,전자공학심화,,,,공학인증,2015,2,GMP10001,01,Introduction to Management,3,A0,N
21500468,20150301,,3,2,주간,입학,국제어문학부,남,국제지역학,ICT융합,,연계,,2015,1,GEK10001,01,채플(한국어) 1,0,P,N
21500468,20150301,,3,2,주간,입학,국제어문학부,남,국제지역학,ICT융합,,연계,,2015,1,GEK10008,01,공동체리더십훈련1,0.5,P,N
21500468,20150301,,3,2,주간,입학,국제어문학부,남,국제지역학,ICT융합,,연계,,2015,1,GEK10088,02,서양의 역사와 문화,3,A0,N
21500468,20150301,,3,2,주간,입학,국제어문학부,남,국제지역학,ICT융합,,연계,,2015,1,GEK10099,01,시각예술의 이해,3,C+,N
21500468,20150301,,3,2,주간,입학,국제어문학부,남,국제지역학,ICT융합,,연계,,2015,1,GEK20058,08,성경의 이해,2,P,N
21500468,20150301,,3,2,주간,입학,국제어문학부,남,국제지역학,ICT융합,,연계,,2015,1,ISE10051,01,정치학개론,3,A0,N
21500468,20150301,,3,2,주간,입학,국제어문학부,남,국제지역학,ICT융합,,연계,,2015,1,ISE10052,02,국제관계학입문,3,B0,N
21500468,20150301,,3,2,주간,입학,국제어문학부,남,국제지역학,ICT융합,,연계,,2015,1,MEC10001,01,경제학입문,3,B+,N
21500468,20150301,,3,2,주간,입학,국제어문학부,남,국제지역학,ICT융합,,연계,,2015,2,GCS10052,08,English Foundation ,3,C+,N
21500468,20150301,,3,2,주간,입학,국제어문학부,남,국제지역학,ICT융합,,연계,,2015,2,GEK10002,01,채플(한국어) 2,0,P,N
21500468,20150301,,3,2,주간,입학,국제어문학부,남,국제지역학,ICT융합,,연계,,2015,2,GEK10009,01,공동체리더십훈련2,0.5,P,N
21500468,20150301,,3,2,주간,입학,국제어문학부,남,국제지역학,ICT융합,,연계,,2015,2,GEK10011,01,창조와 진화,2,C+,N
21500468,20150301,,3,2,주간,입학,국제어문학부,남,국제지역학,ICT융합,,연계,,2015,2,GEK10015,01,한동인성교육,1,P,N
21500468,20150301,,3,2,주간,입학,국제어문학부,남,국제지역학,ICT융합,,연계,,2015,2,GEK20021,02,생활체육 2,1,P,N
21500468,20150301,,3,2,주간,입학,국제어문학부,남,국제지역학,ICT융합,,연계,,2015,2,GEK20044,01,시민생활과 법,3,A0,N
21500468,20150301,,3,2,주간,입학,국제어문학부,남,국제지역학,ICT융합,,연계,,2015,2,GEK20060,01,기독교와 포스트모더니즘,2,PD,N
21500468,20150301,,3,2,주간,입학,국제어문학부,남,국제지역학,ICT융합,,연계,,2015,2,ISE20056,01,비교정치학개론,3,C+,N
21500468,20150301,,3,2,주간,입학,국제어문학부,남,국제지역학,ICT융합,,연계,,2015,2,ISE20072,01,중국사회의 이해,3,B+,N
21500468,20150301,,3,2,주간,입학,국제어문학부,남,국제지역학,ICT융합,,연계,,2016,1,CCE20005,01,데이터 사이언스 입문,3,,N
21500468,20150301,,3,2,주간,입학,국제어문학부,남,국제지역학,ICT융합,,연계,,2016,1,GCS10053,01,English Communication,3,,N
21500468,20150301,,3,2,주간,입학,국제어문학부,남,국제지역학,ICT융합,,연계,,2016,1,GEK10035,02,한국사(근현대사),3,,N
21500468,20150301,,3,2,주간,입학,국제어문학부,남,국제지역학,ICT융합,,연계,,2016,1,GEK20001,01,채플(한국어) 3,0,,N
21500468,20150301,,3,2,주간,입학,국제어문학부,남,국제지역학,ICT융합,,연계,,2016,1,GEK20008,01,공동체리더십훈련3,0.5,,N
21500468,20150301,,3,2,주간,입학,국제어문학부,남,국제지역학,ICT융합,,연계,,2016,1,GEK30022,01,리더십의 이해,2,,N
21500468,20150301,,3,2,주간,입학,국제어문학부,남,국제지역학,ICT융합,,연계,,2016,1,ISE20081,01,중동사회의 이해,3,,N
21500468,20150301,,3,2,주간,입학,국제어문학부,남,국제지역학,ICT융합,,연계,,2016,1,ISE20085,01,국제개발협력의 이해,3,,N
21500469,20150301,,3,2,주간,입학,콘텐츠융합디자인학부,여,시각디자인,경영학,,연계,,2015,1,GCS10001,03,소프트웨어 입문,2,B0,N
21500469,20150301,,3,2,주간,입학,콘텐츠융합디자인학부,여,시각디자인,경영학,,연계,,2015,1,GCS10037,07,중국어1,3,B+,N
21500469,20150301,,3,2,주간,입학,콘텐츠융합디자인학부,여,시각디자인,경영학,,연계,,2015,1,GEK10001,01,채플(한국어) 1,0,P,N
21500469,20150301,,3,2,주간,입학,콘텐츠융합디자인학부,여,시각디자인,경영학,,연계,,2015,1,GEK10008,01,공동체리더십훈련1,0.5,P,N
21500469,20150301,,3,2,주간,입학,콘텐츠융합디자인학부,여,시각디자인,경영학,,연계,,2015,1,GEK10011,02,창조와 진화,2,B0,N
21500469,20150301,,3,2,주간,입학,콘텐츠융합디자인학부,여,시각디자인,경영학,,연계,,2015,1,GEK10015,01,한동인성교육,1,P,N
21500469,20150301,,3,2,주간,입학,콘텐츠융합디자인학부,여,시각디자인,경영학,,연계,,2015,1,GEK10040,01,사회학개론,3,B0,N
21500469,20150301,,3,2,주간,입학,콘텐츠융합디자인학부,여,시각디자인,경영학,,연계,,2015,1,GEK20058,03,성경의 이해,2,P,N
21500469,20150301,,3,2,주간,입학,콘텐츠융합디자인학부,여,시각디자인,경영학,,연계,,2015,1,GEK30045,01,현대사회와 여성,3,B+,N
21500469,20150301,,3,2,주간,입학,콘텐츠융합디자인학부,여,시각디자인,경영학,,연계,,2015,1,IID10004,01,드로잉기초 1,3,PD,N
21500469,20150301,,3,2,주간,입학,콘텐츠융합디자인학부,여,시각디자인,경영학,,연계,,2015,2,GCS10003,05,앱 프로그래밍,3,B+,N
21500469,20150301,,3,2,주간,입학,콘텐츠융합디자인학부,여,시각디자인,경영학,,연계,,2015,2,GCS10038,07,중국어2,3,A0,N
21500469,20150301,,3,2,주간,입학,콘텐츠융합디자인학부,여,시각디자인,경영학,,연계,,2015,2,GEK10002,01,채플(한국어) 2,0,P,N
21500469,20150301,,3,2,주간,입학,콘텐츠융합디자인학부,여,시각디자인,경영학,,연계,,2015,2,GEK10009,01,공동체리더십훈련2,0.5,P,N
21500469,20150301,,3,2,주간,입학,콘텐츠융합디자인학부,여,시각디자인,경영학,,연계,,2015,2,GEK10061,02,음악의 이해,3,P,N
21500469,20150301,,3,2,주간,입학,콘텐츠융합디자인학부,여,시각디자인,경영학,,연계,,2015,2,GEK20062,01,기독교 변증학,3,P,N
21500469,20150301,,3,2,주간,입학,콘텐츠융합디자인학부,여,시각디자인,경영학,,연계,,2015,2,GEK20065,01,기독교와 비교 종교,2,P,N
21500469,20150301,,3,2,주간,입학,콘텐츠융합디자인학부,여,시각디자인,경영학,,연계,,2015,2,MEC10002,01,경영학입문,3,B0,N
21500469,20150301,,3,2,주간,입학,콘텐츠융합디자인학부,여,시각디자인,경영학,,연계,,2016,1,GCS20002,01,English Grammar and Composition,3,,N
21500469,20150301,,3,2,주간,입학,콘텐츠융합디자인학부,여,시각디자인,경영학,,연계,,2016,1,GEK20001,01,채플(한국어) 3,0,,N
21500469,20150301,,3,2,주간,입학,콘텐츠융합디자인학부,여,시각디자인,경영학,,연계,,2016,1,GEK20008,01,공동체리더십훈련3,0.5,,N
21500469,20150301,,3,2,주간,입학,콘텐츠융합디자인학부,여,시각디자인,경영학,,연계,,2016,1,IID20006,03,시각디자인기초,3,,N
21500469,20150301,,3,2,주간,입학,콘텐츠융합디자인학부,여,시각디자인,경영학,,연계,,2016,1,IID20013,03,Typography Design 1,3,,N
21500469,20150301,,3,2,주간,입학,콘텐츠융합디자인학부,여,시각디자인,경영학,,연계,,2016,1,IID20055,03,Computer Graphic Design 1,3,,N
21500469,20150301,,3,2,주간,입학,콘텐츠융합디자인학부,여,시각디자인,경영학,,연계,,2016,1,MEC20054,02,마케팅관리론,3,,N
21500469,20150301,,3,2,주간,입학,콘텐츠융합디자인학부,여,시각디자인,경영학,,연계,,2016,1,MEC20055,01,회계실무,3,,N
21500470,20150301,,3,2,주간,입학,경영경제학부,남,경영학,ICT융합,,연계,,2015,1,GCS10010,05,대학 글쓰기 기초,3,B+,N
21500470,20150301,,3,2,주간,입학,경영경제학부,남,경영학,ICT융합,,연계,,2015,1,GEK10001,01,채플(한국어) 1,0,P,N
21500470,20150301,,3,2,주간,입학,경영경제학부,남,경영학,ICT융합,,연계,,2015,1,GEK10008,01,공동체리더십훈련1,0.5,P,N
21500470,20150301,,3,2,주간,입학,경영경제학부,남,경영학,ICT융합,,연계,,2015,1,GEK10011,01,창조와 진화,2,B0,N
21500470,20150301,,3,2,주간,입학,경영경제학부,남,경영학,ICT융합,,연계,,2015,1,GEK10015,01,한동인성교육,1,P,N
21500470,20150301,,3,2,주간,입학,경영경제학부,남,경영학,ICT융합,,연계,,2015,1,GEK10038,03,물리학실험1,1,P,N
21500470,20150301,,3,2,주간,입학,경영경제학부,남,경영학,ICT융합,,연계,,2015,1,GEK10087,01,동양의 역사와 문화,3,B+,N
21500470,20150301,,3,2,주간,입학,경영경제학부,남,경영학,ICT융합,,연계,,2015,1,GEK10090,01,물리학 개론,3,B0,N
21500470,20150301,,3,2,주간,입학,경영경제학부,남,경영학,ICT융합,,연계,,2015,1,GEK10095,02,Calculus 1,3,C+,N
21500470,20150301,,3,2,주간,입학,경영경제학부,남,경영학,ICT융합,,연계,,2015,1,GEK20059,02,기독교의 이해,2,F,N
21500470,20150301,,3,2,주간,입학,경영경제학부,남,경영학,ICT융합,,연계,,2015,1,GEK20064,04,성경과 영적 성장,2,F,N
21500470,20150301,,3,2,주간,입학,경영경제학부,남,경영학,ICT융합,,연계,,2015,2,GCS10007,01,오피스활용,2,B+,N
21500470,20150301,,3,2,주간,입학,경영경제학부,남,경영학,ICT융합,,연계,,2015,2,GCS10058,01,C 프로그래밍,3,D0,N
21500470,20150301,,3,2,주간,입학,경영경제학부,남,경영학,ICT융합,,연계,,2015,2,GEK10002,01,채플(한국어) 2,0,P,N
21500470,20150301,,3,2,주간,입학,경영경제학부,남,경영학,ICT융합,,연계,,2015,2,GEK10007,08,교양독서,1,F,N
21500470,20150301,,3,2,주간,입학,경영경제학부,남,경영학,ICT융합,,연계,,2015,2,GEK10009,01,공동체리더십훈련2,0.5,F,N
21500470,20150301,,3,2,주간,입학,경영경제학부,남,경영학,ICT융합,,연계,,2015,2,GEK10021,04,생활체육 1,1,P,N
21500470,20150301,,3,2,주간,입학,경영경제학부,남,경영학,ICT융합,,연계,,2015,2,GEK10040,01,사회학개론,3,B+,N
21500470,20150301,,3,2,주간,입학,경영경제학부,남,경영학,ICT융합,,연계,,2015,2,GEK10041,01,심리학개론,3,B0,N
21500470,20150301,,3,2,주간,입학,경영경제학부,남,경영학,ICT융합,,연계,,2015,2,GEK10046,01,사회봉사1,1,P,N
21500470,20150301,,3,2,주간,입학,경영경제학부,남,경영학,ICT융합,,연계,,2015,2,MEC10002,01,경영학입문,3,B0,N
21500470,20150301,,3,2,주간,입학,경영경제학부,남,경영학,ICT융합,,연계,,2016,1,CCE20002,01,ICT 융합 입문,3,,N
21500470,20150301,,3,2,주간,입학,경영경제학부,남,경영학,ICT융합,,연계,,2016,1,CCE20005,01,데이터 사이언스 입문,3,,N
21500470,20150301,,3,2,주간,입학,경영경제학부,남,경영학,ICT융합,,연계,,2016,1,GCS10027,01,스페인어1,3,,N
