"random.ID","입학일자","교육과정","등록학기","학년","주야","현학적","학과명","성별","전공1","전공2","부전공","비고","공학인증여부"
"c2ibqfTR",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","컴퓨터공학심화","","","","공학인증"
"x33unrbl",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"UBNwx2QX",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"dSjsWKvD",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"wTdvrEMt",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"WRGPMc1Z",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"AizxWSpn",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"1mWaz25x",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"blJHaQHq",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"b19BBNAQ",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"69FgLOQ0",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"ke7v0hSU",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"pp3CauzH",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"ViXNEcSH",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"XuxaFhAI",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"4WMndM2I",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"wtS9W3Wm",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"sfiF9TYj",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"yTvEnni9",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"7uKQpbkn",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"8kPovHli",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"pI8kO8Vg",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"8wlRagmz",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"RqTklt38",20160301,NA,0,1,"주간","군입대휴학","글로벌리더십학부","남","","","","",""
"jaVxM3Os",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"OZk2XFS4",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"4lAfBydP",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"IIu8krkt",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"1ubxKsTs",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"qe2LBpAi",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"DDCE9Qxx",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"Hgo6KuZ6",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"T8BabPm1",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"TXGmaSGU",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"1cRmeYWs",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","전자공학심화","","","","공학인증"
"ch5m2fMe",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"Ecy0QdwV",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"zwbw3M6y",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"JPkg8dbH",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"C3Iqjyex",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"73h9S17y",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"IxT6Rnfc",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"F9UIiFmi",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"FbRQ43Tu",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"k3Hbmnd1",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"lonsGbbo",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"NDVNSiwR",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"9YsHzOgS",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"2bd2Zwlj",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"KloEjJ9e",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"y8GnfWWZ",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"5wbuQdMH",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"y7w8WrWZ",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"rJxRoB1Q",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","컴퓨터공학심화","","","","공학인증"
"QR9Vugte",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"nyTqoXPY",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"LKYV2Uj7",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"bpSTyqN4",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"kS1YBAux",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"ULZST2VG",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"Oi84sGMo",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"zFWcO794",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"nlLwYxr9",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"rnv2Gr5a",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"IpvtUnga",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"WTKfGBiS",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"OkozaPEu",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"AH49O8Jd",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"AmkE2uUW",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"ZBhUMoeB",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"D8txgd9z",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"azfmeWou",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"g2ZdCIUl",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"2q2o59sm",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"YyfGBN6t",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"Jl8tFRa5",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"uGptesoa",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"aDltMUdI",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","컴퓨터공학심화","","","","공학인증"
"cp3avB1b",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","컴퓨터공학심화","","","","공학인증"
"2WxMVmA4",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"ed1qfqgA",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"sVLUu04x",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"VAU1l5gw",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"NOlrkwWp",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"9rMDiqgw",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"rig2TuQ1",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"RkP8Ko9X",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"VObVWZgd",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"WHbk9vz9",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"5idzMz0M",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"OgDzH7dU",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"O2cmcSDI",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"rq1PXMdZ",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"36O0GCu0",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"5KlXRtuk",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"zjIvqOaz",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"fJmzP566",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"wG8ABppH",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"mTABsFwq",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","컴퓨터공학심화","","","","공학인증"
"oQaDTcrT",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"vtC1dgZi",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"0lkO8EjY",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"NIBlg9MA",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"tFa2QlYU",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"kZtusBin",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"PWGuwDw7",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"plLfhE3R",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"hp4KYAtx",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"BKqWGYPB",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"WmM6iHqE",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"CKR5ZTCl",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","컴퓨터공학심화","","","","공학인증"
"7dSWZZJa",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"4N8b03Se",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"yy45HJ4a",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"ecFaJYVq",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"XE67vioJ",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"Sjw659N7",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"yk2D62Nd",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"YY7GML4X",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"dTpAOwtE",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"HlaBCoSf",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","컴퓨터공학심화","","","","공학인증"
"V97Ydpqo",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"llsYRfOX",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"n5DIWEKJ",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"q3DIRgC0",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"REs8rFHR",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"vShtEjpG",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","컴퓨터공학심화","","","","공학인증"
"LxpTreLt",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"vOhFl7Lv",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"CYRCw8CV",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"X2oCcBnN",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"O190jRQk",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"SBnDwZEN",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"qfzTsCaz",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"pDGHr4e6",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"YsKDxyXh",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"9oCMDQMN",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"xht0jWIg",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"6qxph6iZ",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"bkvJqvOZ",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"jwP03shX",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"8mkMsxcR",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"QP56Kv7i",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"C73iibw5",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"q5o8oj1f",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"rmz27LoX",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"hrSch6IX",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"2bZdgzho",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"0AtizajS",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"5KsDAacI",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"rgoPW4Q8",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"b9mHJ4pB",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"PFdy1jjO",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"zhanigjS",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"IMzcXlTr",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"DfLm2bWS",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"ZpBqa6AP",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"XDn6UsCp",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"lYgeYNzp",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
"OlxfG0C8",20160301,NA,1,1,"주간","입학","글로벌리더십학부","여","","","","",""
"dE51V294",20160301,NA,1,1,"주간","입학","글로벌리더십학부","남","","","","",""
