학번,입학일자,교육과정,등록학기,학년,주야,현학적,학과명,성별,전공1,전공2,부전공,비고,공학인증여부
21600358,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600359,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600360,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600361,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600362,20160301,,1,1,주간,입학,글로벌리더십학부,남,전자공학심화,,,,공학인증
21600363,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600364,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600365,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600366,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600367,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600368,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600369,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600370,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600371,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600372,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600373,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600374,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600375,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600376,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600377,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600378,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600379,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600380,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600381,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600382,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600383,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600384,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600385,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600386,20160301,,1,1,주간,입학,글로벌리더십학부,여,전자공학심화,,,,공학인증
21600387,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600388,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600389,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600390,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600391,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600392,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600393,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600394,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600395,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600396,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600397,20160301,,1,1,주간,입학,글로벌리더십학부,남,컴퓨터공학심화,,,,공학인증
21600398,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600399,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600400,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600401,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600402,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600403,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600404,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600405,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600406,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600407,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600408,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600409,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600410,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600411,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600412,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600413,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600414,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600415,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600416,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600417,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600418,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600419,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600420,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600421,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600422,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600423,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600424,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600425,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600426,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600427,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600428,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600429,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600430,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600431,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600432,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600433,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600434,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600435,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600436,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600437,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600438,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600439,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600440,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600441,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600442,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600443,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600444,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600445,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600446,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600447,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600448,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600449,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600450,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600451,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600452,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600453,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600454,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600455,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600456,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600457,20160301,,1,1,주간,입학,글로벌리더십학부,여,컴퓨터공학심화,,,,공학인증
21600458,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600459,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600460,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600461,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600462,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600463,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600464,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600465,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600466,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600467,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600468,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600469,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600470,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600471,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600472,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600473,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600474,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600475,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600476,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600477,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600478,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600479,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600480,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600481,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600482,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600483,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600484,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600485,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600486,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600487,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600488,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600489,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600490,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600491,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600492,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600493,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600494,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600495,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600496,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600497,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600498,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600499,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600500,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600501,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600502,20160301,,1,1,주간,입학,글로벌리더십학부,남,컴퓨터공학심화,,,,공학인증
21600503,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600504,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600505,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600506,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600507,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600508,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600509,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600510,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600511,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600512,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600513,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600514,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600515,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600516,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600517,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600518,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600519,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600520,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600521,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600522,20160301,,1,1,주간,입학,글로벌리더십학부,남,컴퓨터공학심화,,,,공학인증
21600523,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600524,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600525,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600526,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600527,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600528,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600529,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600530,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600531,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600532,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600533,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600534,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600535,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600536,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600537,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600538,20160301,,1,1,주간,입학,글로벌리더십학부,남,컴퓨터공학심화,,,,공학인증
21600539,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600540,20160301,,1,1,주간,입학,글로벌리더십학부,남,전자공학심화,,,,공학인증
21600541,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600542,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600543,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600544,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600545,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600546,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600547,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600548,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600549,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600550,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600551,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600552,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600553,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600554,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600555,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600556,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600557,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600558,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600559,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600560,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600561,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600562,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600563,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600564,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600565,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600566,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600567,20160301,,1,1,주간,입학,글로벌리더십학부,남,컴퓨터공학심화,,,,공학인증
21600568,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600569,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600570,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600571,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600572,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600573,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600574,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600575,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600576,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600577,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600578,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600579,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600580,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600581,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600582,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600583,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600584,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600585,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600586,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
21600587,20160301,,1,1,주간,입학,글로벌리더십학부,여,,,,,
21600588,20160301,,1,1,주간,입학,글로벌리더십학부,남,,,,,
