year,semester,subjectCode,num_x,capacity,classroom,student_count,time,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,time_conv,course,random.ID,num_y
2016,1,GEK10066,1,80,NTH 313,75,"T2,F2",,,,,,,,,"[14, 50]",GEK10066.1,mzdEcbC3,1
2016,1,GEK10066,1,80,NTH 313,75,"T2,F2",,,,,,,,,"[14, 50]",GEK10066.1,zQRUfcwK,1
2016,1,GEK10066,1,80,NTH 313,75,"T2,F2",,,,,,,,,"[14, 50]",GEK10066.1,lOJ3xb9z,1
2016,1,GEK10066,1,80,NTH 313,75,"T2,F2",,,,,,,,,"[14, 50]",GEK10066.1,sPLFPbPb,1
2016,1,GEK10066,1,80,NTH 313,75,"T2,F2",,,,,,,,,"[14, 50]",GEK10066.1,jHhZOhiD,1
2016,1,GEK10066,1,80,NTH 313,75,"T2,F2",,,,,,,,,"[14, 50]",GEK10066.1,mmViixWA,1
2016,1,GEK10066,1,80,NTH 313,75,"T2,F2",,,,,,,,,"[14, 50]",GEK10066.1,Ws20weeG,1
2016,1,GEK10066,1,80,NTH 313,75,"T2,F2",,,,,,,,,"[14, 50]",GEK10066.1,uYZGV7yv,1
2016,1,GEK10066,1,80,NTH 313,75,"T2,F2",,,,,,,,,"[14, 50]",GEK10066.1,mZhLfAfU,1
2016,1,GEK10066,1,80,NTH 313,75,"T2,F2",,,,,,,,,"[14, 50]",GEK10066.1,x452iskN,1
2016,1,GEK10066,1,80,NTH 313,75,"T2,F2",,,,,,,,,"[14, 50]",GEK10066.1,nBrhELjC,1
2016,1,GEK10066,1,80,NTH 313,75,"T2,F2",,,,,,,,,"[14, 50]",GEK10066.1,4aWjHkoY,1
2016,1,GEK10066,1,80,NTH 313,75,"T2,F2",,,,,,,,,"[14, 50]",GEK10066.1,rWzmit9J,1
2016,1,GEK10066,1,80,NTH 313,75,"T2,F2",,,,,,,,,"[14, 50]",GEK10066.1,0uuLl6Cj,1
2016,1,GEK10066,1,80,NTH 313,75,"T2,F2",,,,,,,,,"[14, 50]",GEK10066.1,Z71hP6bQ,1
2016,1,GEK10066,1,80,NTH 313,75,"T2,F2",,,,,,,,,"[14, 50]",GEK10066.1,MmvNnnJZ,1
2016,1,GEK10066,1,80,NTH 313,75,"T2,F2",,,,,,,,,"[14, 50]",GEK10066.1,VXJ4IMtz,1
2016,1,GEK10066,1,80,NTH 313,75,"T2,F2",,,,,,,,,"[14, 50]",GEK10066.1,hDpwLIiI,1
2016,1,GEK10066,1,80,NTH 313,75,"T2,F2",,,,,,,,,"[14, 50]",GEK10066.1,vOF4SsRx,1
2016,1,GEK10066,1,80,NTH 313,75,"T2,F2",,,,,,,,,"[14, 50]",GEK10066.1,FxWU6TKZ,1
2016,1,GEK10066,1,80,NTH 313,75,"T2,F2",,,,,,,,,"[14, 50]",GEK10066.1,FGs4m32m,1
2016,1,GEK10066,1,80,NTH 313,75,"T2,F2",,,,,,,,,"[14, 50]",GEK10066.1,KkhcTBXQ,1
2016,1,GEK10066,1,80,NTH 313,75,"T2,F2",,,,,,,,,"[14, 50]",GEK10066.1,bXqEsBmR,1
2016,1,GEK10066,1,80,NTH 313,75,"T2,F2",,,,,,,,,"[14, 50]",GEK10066.1,YPR1qtGu,1
2016,1,GEK10066,1,80,NTH 313,75,"T2,F2",,,,,,,,,"[14, 50]",GEK10066.1,pq7CrRWN,1
2016,1,GEK10066,1,80,NTH 313,75,"T2,F2",,,,,,,,,"[14, 50]",GEK10066.1,RXu4QVMw,1
2016,1,GEK10066,1,80,NTH 313,75,"T2,F2",,,,,,,,,"[14, 50]",GEK10066.1,oKWX0wLT,1
2016,1,GEK10066,1,80,NTH 313,75,"T2,F2",,,,,,,,,"[14, 50]",GEK10066.1,d0juseOF,1
2016,1,GEK10066,1,80,NTH 313,75,"T2,F2",,,,,,,,,"[14, 50]",GEK10066.1,UYp4xhI2,1
2016,1,GEK10066,1,80,NTH 313,75,"T2,F2",,,,,,,,,"[14, 50]",GEK10066.1,qjpkEMRn,1
2016,1,GEK10070,1,60,NMH 410A,60,"T3,F3",,,,,,,,,"[15, 51]",GEK10070.1,jJLAxTR0,1
2016,1,GEK10070,1,60,NMH 410A,60,"T3,F3",,,,,,,,,"[15, 51]",GEK10070.1,ScHC90qn,1
2016,1,GEK10070,1,60,NMH 410A,60,"T3,F3",,,,,,,,,"[15, 51]",GEK10070.1,PMPOiBaZ,1
2016,1,GEK10070,1,60,NMH 410A,60,"T3,F3",,,,,,,,,"[15, 51]",GEK10070.1,73gF9ooJ,1
2016,1,GEK10070,1,60,NMH 410A,60,"T3,F3",,,,,,,,,"[15, 51]",GEK10070.1,K4sak2o2,1
2016,1,GEK10070,1,60,NMH 410A,60,"T3,F3",,,,,,,,,"[15, 51]",GEK10070.1,BusYrG8Q,1
2016,1,GEK10070,1,60,NMH 410A,60,"T3,F3",,,,,,,,,"[15, 51]",GEK10070.1,aMJntvTo,1
2016,1,GEK10070,1,60,NMH 410A,60,"T3,F3",,,,,,,,,"[15, 51]",GEK10070.1,cy2J5NLX,1
2016,1,GEK10070,1,60,NMH 410A,60,"T3,F3",,,,,,,,,"[15, 51]",GEK10070.1,ryOBpJZ5,1
2016,1,GEK10070,1,60,NMH 410A,60,"T3,F3",,,,,,,,,"[15, 51]",GEK10070.1,1ffLuYKi,1
2016,1,GEK10070,1,60,NMH 410A,60,"T3,F3",,,,,,,,,"[15, 51]",GEK10070.1,LwzJbShL,1
2016,1,GEK10070,1,60,NMH 410A,60,"T3,F3",,,,,,,,,"[15, 51]",GEK10070.1,W70xjjWh,1
2016,1,GEK10070,1,60,NMH 410A,60,"T3,F3",,,,,,,,,"[15, 51]",GEK10070.1,XkgfZR39,1
2016,1,GEK10070,1,60,NMH 410A,60,"T3,F3",,,,,,,,,"[15, 51]",GEK10070.1,GL45nnd5,1
2016,1,GEK10070,1,60,NMH 410A,60,"T3,F3",,,,,,,,,"[15, 51]",GEK10070.1,UxgLvtQc,1
2016,1,GEK10070,1,60,NMH 410A,60,"T3,F3",,,,,,,,,"[15, 51]",GEK10070.1,FaU3GsrU,1
2016,1,GEK10070,1,60,NMH 410A,60,"T3,F3",,,,,,,,,"[15, 51]",GEK10070.1,UDIrvoLZ,1
2016,1,GEK10070,1,60,NMH 410A,60,"T3,F3",,,,,,,,,"[15, 51]",GEK10070.1,bRaxcz2f,1
2016,1,GEK10070,1,60,NMH 410A,60,"T3,F3",,,,,,,,,"[15, 51]",GEK10070.1,ZYi5RsEx,1
2016,1,GEK10070,1,60,NMH 410A,60,"T3,F3",,,,,,,,,"[15, 51]",GEK10070.1,ujIulhIY,1
2016,1,GEK10070,1,60,NMH 410A,60,"T3,F3",,,,,,,,,"[15, 51]",GEK10070.1,Qm2ZFAiz,1
2016,1,GEK10070,1,60,NMH 410A,60,"T3,F3",,,,,,,,,"[15, 51]",GEK10070.1,ekAqNNtW,1
2016,1,GEK10070,1,60,NMH 410A,60,"T3,F3",,,,,,,,,"[15, 51]",GEK10070.1,0F7x7i3U,1
2016,1,GEK10070,1,60,NMH 410A,60,"T3,F3",,,,,,,,,"[15, 51]",GEK10070.1,tAvDogB2,1
2016,1,GEK10070,1,60,NMH 410A,60,"T3,F3",,,,,,,,,"[15, 51]",GEK10070.1,GGyR5lUQ,1
2016,1,GEK10070,1,60,NMH 410A,60,"T3,F3",,,,,,,,,"[15, 51]",GEK10070.1,yOfuZzgj,1
2016,1,GEK10070,1,60,NMH 410A,60,"T3,F3",,,,,,,,,"[15, 51]",GEK10070.1,hHywR4WZ,1
2016,1,GEK10070,1,60,NMH 410A,60,"T3,F3",,,,,,,,,"[15, 51]",GEK10070.1,jHyL9ncI,1
2016,1,GEK10070,1,60,NMH 410A,60,"T3,F3",,,,,,,,,"[15, 51]",GEK10070.1,blJHaQHq,1
2016,1,GEK10070,1,60,NMH 410A,60,"T3,F3",,,,,,,,,"[15, 51]",GEK10070.1,qe2LBpAi,1
2016,1,GEK10070,1,60,NMH 410A,60,"T3,F3",,,,,,,,,"[15, 51]",GEK10070.1,DDCE9Qxx,1
2016,1,GEK10070,1,60,NMH 410A,60,"T3,F3",,,,,,,,,"[15, 51]",GEK10070.1,IxT6Rnfc,1
2016,1,GEK10070,1,60,NMH 410A,60,"T3,F3",,,,,,,,,"[15, 51]",GEK10070.1,zhanigjS,1
2016,1,GEK10070,1,60,NMH 410A,60,"T3,F3",,,,,,,,,"[15, 51]",GEK10070.1,lYgeYNzp,1
2016,1,GEK10070,1,60,NMH 410A,60,"T3,F3",,,,,,,,,"[15, 51]",GEK10070.1,RO1JgxOO,1
2016,1,GEK10070,1,60,NMH 410A,60,"T3,F3",,,,,,,,,"[15, 51]",GEK10070.1,Z37qTdoF,1
2016,1,GEK10070,1,60,NMH 410A,60,"T3,F3",,,,,,,,,"[15, 51]",GEK10070.1,nTFh9MLc,1
2016,1,GEK10070,1,60,NMH 410A,60,"T3,F3",,,,,,,,,"[15, 51]",GEK10070.1,KTtcDUPq,1
2016,1,GEK10070,1,60,NMH 410A,60,"T3,F3",,,,,,,,,"[15, 51]",GEK10070.1,gaISB7nT,1
2016,1,GEK10070,1,60,NMH 410A,60,"T3,F3",,,,,,,,,"[15, 51]",GEK10070.1,E03c1iXk,1
2016,1,GEK10070,1,60,NMH 410A,60,"T3,F3",,,,,,,,,"[15, 51]",GEK10070.1,EpClArOd,1
2016,1,GEK10070,1,60,NMH 410A,60,"T3,F3",,,,,,,,,"[15, 51]",GEK10070.1,GUpl5A2B,1
2016,1,GEK10070,1,60,NMH 410A,60,"T3,F3",,,,,,,,,"[15, 51]",GEK10070.1,YxqDoIyA,1
2016,1,GEK10070,1,60,NMH 410A,60,"T3,F3",,,,,,,,,"[15, 51]",GEK10070.1,dGU85zJy,1
2016,1,GEK10070,1,60,NMH 410A,60,"T3,F3",,,,,,,,,"[15, 51]",GEK10070.1,YuI3iZMv,1
2016,1,GEK10070,1,60,NMH 410A,60,"T3,F3",,,,,,,,,"[15, 51]",GEK10070.1,ZworgqCL,1
2016,1,GEK10070,1,60,NMH 410A,60,"T3,F3",,,,,,,,,"[15, 51]",GEK10070.1,YFPpiuwz,1
2016,1,GEK10070,1,60,NMH 410A,60,"T3,F3",,,,,,,,,"[15, 51]",GEK10070.1,0kWo1qCk,1
2016,1,GEK10077,1,30,NTH 213,30,"T6,T7",,,,,,,,,"[18, 19]",GEK10077.1,h7dJLyXR,1
2016,1,GEK10077,1,30,NTH 213,30,"T6,T7",,,,,,,,,"[18, 19]",GEK10077.1,6sVHKZBR,1
2016,1,GEK10077,1,30,NTH 213,30,"T6,T7",,,,,,,,,"[18, 19]",GEK10077.1,hiBtTPFf,1
2016,1,GEK10077,1,30,NTH 213,30,"T6,T7",,,,,,,,,"[18, 19]",GEK10077.1,TNIDXnfs,1
2016,1,GEK10077,1,30,NTH 213,30,"T6,T7",,,,,,,,,"[18, 19]",GEK10077.1,8QlamxTm,1
2016,1,GEK10077,1,30,NTH 213,30,"T6,T7",,,,,,,,,"[18, 19]",GEK10077.1,k1nIr55p,1
2016,1,GEK10077,1,30,NTH 213,30,"T6,T7",,,,,,,,,"[18, 19]",GEK10077.1,EmqbMUjM,1
2016,1,GEK10077,1,30,NTH 213,30,"T6,T7",,,,,,,,,"[18, 19]",GEK10077.1,TyKZmZOb,1
2016,1,GEK10077,1,30,NTH 213,30,"T6,T7",,,,,,,,,"[18, 19]",GEK10077.1,9bgNq4Hn,1
2016,1,GEK10077,1,30,NTH 213,30,"T6,T7",,,,,,,,,"[18, 19]",GEK10077.1,B7Az12r3,1
2016,1,GEK10077,1,30,NTH 213,30,"T6,T7",,,,,,,,,"[18, 19]",GEK10077.1,kQT4g72n,1
2016,1,GEK10077,1,30,NTH 213,30,"T6,T7",,,,,,,,,"[18, 19]",GEK10077.1,pMJagzL8,1
2016,1,GEK10077,1,30,NTH 213,30,"T6,T7",,,,,,,,,"[18, 19]",GEK10077.1,mgtJTq47,1
2016,1,GEK10077,1,30,NTH 213,30,"T6,T7",,,,,,,,,"[18, 19]",GEK10077.1,FRUXkh7T,1
2016,1,GEK10077,1,30,NTH 213,30,"T6,T7",,,,,,,,,"[18, 19]",GEK10077.1,Nd2dOawv,1
2016,1,GEK10077,1,30,NTH 213,30,"T6,T7",,,,,,,,,"[18, 19]",GEK10077.1,0HAYmuLV,1
2016,1,GEK10077,1,30,NTH 213,30,"T6,T7",,,,,,,,,"[18, 19]",GEK10077.1,FYwc1xsJ,1
2016,1,GEK10077,1,30,NTH 213,30,"T6,T7",,,,,,,,,"[18, 19]",GEK10077.1,OlxfG0C8,1
2016,1,GEK10077,1,30,NTH 213,30,"T6,T7",,,,,,,,,"[18, 19]",GEK10077.1,dlNGUygt,1
2016,1,GEK10077,1,30,NTH 213,30,"T6,T7",,,,,,,,,"[18, 19]",GEK10077.1,Dh1cEhsg,1
2016,1,GEK10077,1,30,NTH 213,30,"T6,T7",,,,,,,,,"[18, 19]",GEK10077.1,8sCH4IZZ,1
2016,1,GEK10077,1,30,NTH 213,30,"T6,T7",,,,,,,,,"[18, 19]",GEK10077.1,yqKH3NCk,1
2016,1,GEK10088,1,60,NMH 404,58,"T4,T5",,,,,,,,,"[16, 17]",GEK10088.1,KM2uCt9h,1
2016,1,GEK10088,1,60,NMH 404,58,"T4,T5",,,,,,,,,"[16, 17]",GEK10088.1,DlXfgZ0j,1
2016,1,GEK10088,1,60,NMH 404,58,"T4,T5",,,,,,,,,"[16, 17]",GEK10088.1,4fMyUeAg,1
2016,1,GEK10088,1,60,NMH 404,58,"T4,T5",,,,,,,,,"[16, 17]",GEK10088.1,Gd6gqrA7,1
2016,1,GEK10088,1,60,NMH 404,58,"T4,T5",,,,,,,,,"[16, 17]",GEK10088.1,3UpMwP8K,1
2016,1,GEK10088,1,60,NMH 404,58,"T4,T5",,,,,,,,,"[16, 17]",GEK10088.1,vNCspj0p,1
2016,1,GEK10088,1,60,NMH 404,58,"T4,T5",,,,,,,,,"[16, 17]",GEK10088.1,I7VsiHkr,1
2016,1,GEK10088,1,60,NMH 404,58,"T4,T5",,,,,,,,,"[16, 17]",GEK10088.1,tAvDogB2,1
2016,1,GEK10088,1,60,NMH 404,58,"T4,T5",,,,,,,,,"[16, 17]",GEK10088.1,3s90tb4l,1
2016,1,GEK10088,1,60,NMH 404,58,"T4,T5",,,,,,,,,"[16, 17]",GEK10088.1,WtYIr2E0,1
2016,1,GEK10088,1,60,NMH 404,58,"T4,T5",,,,,,,,,"[16, 17]",GEK10088.1,gYBk8oCu,1
2016,1,GEK10088,1,60,NMH 404,58,"T4,T5",,,,,,,,,"[16, 17]",GEK10088.1,Jehidugv,1
2016,1,GEK10088,1,60,NMH 404,58,"T4,T5",,,,,,,,,"[16, 17]",GEK10088.1,9HQfnEBx,1
2016,1,GEK10088,1,60,NMH 404,58,"T4,T5",,,,,,,,,"[16, 17]",GEK10088.1,CJpZt72l,1
2016,1,GEK10088,1,60,NMH 404,58,"T4,T5",,,,,,,,,"[16, 17]",GEK10088.1,y1qYTIx6,1
2016,1,GEK10088,1,60,NMH 404,58,"T4,T5",,,,,,,,,"[16, 17]",GEK10088.1,Z3D5vp3z,1
2016,1,GEK10088,1,60,NMH 404,58,"T4,T5",,,,,,,,,"[16, 17]",GEK10088.1,UBNwx2QX,1
2016,1,GEK10088,1,60,NMH 404,58,"T4,T5",,,,,,,,,"[16, 17]",GEK10088.1,wtS9W3Wm,1
2016,1,GEK10088,1,60,NMH 404,58,"T4,T5",,,,,,,,,"[16, 17]",GEK10088.1,pI8kO8Vg,1
2016,1,GEK10088,1,60,NMH 404,58,"T4,T5",,,,,,,,,"[16, 17]",GEK10088.1,Hgo6KuZ6,1
2016,1,GEK10088,1,60,NMH 404,58,"T4,T5",,,,,,,,,"[16, 17]",GEK10088.1,JPkg8dbH,1
2016,1,GEK10088,1,60,NMH 404,58,"T4,T5",,,,,,,,,"[16, 17]",GEK10088.1,NDVNSiwR,1
2016,1,GEK10088,1,60,NMH 404,58,"T4,T5",,,,,,,,,"[16, 17]",GEK10088.1,kS1YBAux,1
2016,1,GEK10088,1,60,NMH 404,58,"T4,T5",,,,,,,,,"[16, 17]",GEK10088.1,ZBhUMoeB,1
2016,1,GEK10088,1,60,NMH 404,58,"T4,T5",,,,,,,,,"[16, 17]",GEK10088.1,D8txgd9z,1
2016,1,GEK10088,1,60,NMH 404,58,"T4,T5",,,,,,,,,"[16, 17]",GEK10088.1,rig2TuQ1,1
2016,1,GEK10088,1,60,NMH 404,58,"T4,T5",,,,,,,,,"[16, 17]",GEK10088.1,kZtusBin,1
2016,1,GEK10088,1,60,NMH 404,58,"T4,T5",,,,,,,,,"[16, 17]",GEK10088.1,Yzswu7ap,1
2016,1,GEK10088,1,60,NMH 404,58,"T4,T5",,,,,,,,,"[16, 17]",GEK10088.1,L6NHCzvU,1
2016,1,GEK10088,1,60,NMH 404,58,"T4,T5",,,,,,,,,"[16, 17]",GEK10088.1,4SXYExpK,1
2016,1,GEK10088,1,60,NMH 404,58,"T4,T5",,,,,,,,,"[16, 17]",GEK10088.1,EAfvt8s4,1
2016,1,GEK10088,1,60,NMH 404,58,"T4,T5",,,,,,,,,"[16, 17]",GEK10088.1,4jjLVo0j,1
2016,1,GEK10088,1,60,NMH 404,58,"T4,T5",,,,,,,,,"[16, 17]",GEK10088.1,z7M9n6n2,1
2016,1,GEK10088,1,60,NMH 404,58,"T4,T5",,,,,,,,,"[16, 17]",GEK10088.1,KktDGt9f,1
2016,1,GEK10088,1,60,NMH 404,58,"T4,T5",,,,,,,,,"[16, 17]",GEK10088.1,RryGRr3T,1
2016,1,GEK10088,1,60,NMH 404,58,"T4,T5",,,,,,,,,"[16, 17]",GEK10088.1,KHkB6rzG,1
2016,1,GEK10088,1,60,NMH 404,58,"T4,T5",,,,,,,,,"[16, 17]",GEK10088.1,XVZNjlaC,1
2016,1,GEK10088,1,60,NMH 404,58,"T4,T5",,,,,,,,,"[16, 17]",GEK10088.1,q5I8u7iI,1
2016,1,GEK10088,1,60,NMH 404,58,"T4,T5",,,,,,,,,"[16, 17]",GEK10088.1,kIPjEYwt,1
2016,1,GEK10088,1,60,NMH 404,58,"T4,T5",,,,,,,,,"[16, 17]",GEK10088.1,bL1fAfaE,1
2016,1,GEK10088,1,60,NMH 404,58,"T4,T5",,,,,,,,,"[16, 17]",GEK10088.1,WAizGeKL,1
2016,1,GEK10088,1,60,NMH 404,58,"T4,T5",,,,,,,,,"[16, 17]",GEK10088.1,4sg5m1EB,1
2016,1,GEK10088,1,60,NMH 404,58,"T4,T5",,,,,,,,,"[16, 17]",GEK10088.1,HXPs1BBq,1
2016,1,GEK10088,2,60,NMH 404,61,"T6,T7",,,,,,,,,"[18, 19]",GEK10088.2,PNapyqbI,2
2016,1,GEK10088,2,60,NMH 404,61,"T6,T7",,,,,,,,,"[18, 19]",GEK10088.2,sGcfg7cP,2
2016,1,GEK10088,2,60,NMH 404,61,"T6,T7",,,,,,,,,"[18, 19]",GEK10088.2,9CCuRtIJ,2
2016,1,GEK10088,2,60,NMH 404,61,"T6,T7",,,,,,,,,"[18, 19]",GEK10088.2,OwT8z3rq,2
2016,1,GEK10088,2,60,NMH 404,61,"T6,T7",,,,,,,,,"[18, 19]",GEK10088.2,K7TQNfKi,2
2016,1,GEK10088,2,60,NMH 404,61,"T6,T7",,,,,,,,,"[18, 19]",GEK10088.2,idnPuWY9,2
2016,1,GEK10088,2,60,NMH 404,61,"T6,T7",,,,,,,,,"[18, 19]",GEK10088.2,RvWSGgDN,2
2016,1,GEK10088,2,60,NMH 404,61,"T6,T7",,,,,,,,,"[18, 19]",GEK10088.2,p1bRSeYx,2
2016,1,GEK10088,2,60,NMH 404,61,"T6,T7",,,,,,,,,"[18, 19]",GEK10088.2,ttRMOs6l,2
2016,1,GEK10088,2,60,NMH 404,61,"T6,T7",,,,,,,,,"[18, 19]",GEK10088.2,XI0fjar8,2
2016,1,GEK10088,2,60,NMH 404,61,"T6,T7",,,,,,,,,"[18, 19]",GEK10088.2,ekAqNNtW,2
2016,1,GEK10088,2,60,NMH 404,61,"T6,T7",,,,,,,,,"[18, 19]",GEK10088.2,rXClijD1,2
2016,1,GEK10088,2,60,NMH 404,61,"T6,T7",,,,,,,,,"[18, 19]",GEK10088.2,Cr9Ti1TI,2
2016,1,GEK10088,2,60,NMH 404,61,"T6,T7",,,,,,,,,"[18, 19]",GEK10088.2,hI34M7mt,2
2016,1,GEK10088,2,60,NMH 404,61,"T6,T7",,,,,,,,,"[18, 19]",GEK10088.2,FCkd3u5p,2
2016,1,GEK10088,2,60,NMH 404,61,"T6,T7",,,,,,,,,"[18, 19]",GEK10088.2,KRSVy2CJ,2
2016,1,GEK10088,2,60,NMH 404,61,"T6,T7",,,,,,,,,"[18, 19]",GEK10088.2,1f4bGp7m,2
2016,1,GEK10088,2,60,NMH 404,61,"T6,T7",,,,,,,,,"[18, 19]",GEK10088.2,gExJU2SR,2
2016,1,GEK10088,2,60,NMH 404,61,"T6,T7",,,,,,,,,"[18, 19]",GEK10088.2,ahrvxXiz,2
2016,1,GEK10088,2,60,NMH 404,61,"T6,T7",,,,,,,,,"[18, 19]",GEK10088.2,9679C42Z,2
2016,1,GEK10088,2,60,NMH 404,61,"T6,T7",,,,,,,,,"[18, 19]",GEK10088.2,yTvEnni9,2
2016,1,GEK10088,2,60,NMH 404,61,"T6,T7",,,,,,,,,"[18, 19]",GEK10088.2,8kPovHli,2
2016,1,GEK10088,2,60,NMH 404,61,"T6,T7",,,,,,,,,"[18, 19]",GEK10088.2,T8BabPm1,2
2016,1,GEK10088,2,60,NMH 404,61,"T6,T7",,,,,,,,,"[18, 19]",GEK10088.2,g2ZdCIUl,2
2016,1,GEK10088,2,60,NMH 404,61,"T6,T7",,,,,,,,,"[18, 19]",GEK10088.2,WHbk9vz9,2
2016,1,GEK10088,2,60,NMH 404,61,"T6,T7",,,,,,,,,"[18, 19]",GEK10088.2,fJmzP566,2
2016,1,GEK10088,2,60,NMH 404,61,"T6,T7",,,,,,,,,"[18, 19]",GEK10088.2,4N8b03Se,2
2016,1,GEK10088,2,60,NMH 404,61,"T6,T7",,,,,,,,,"[18, 19]",GEK10088.2,vShtEjpG,2
2016,1,GEK10088,2,60,NMH 404,61,"T6,T7",,,,,,,,,"[18, 19]",GEK10088.2,2xlPC3GK,2
2016,1,GEK10088,2,60,NMH 404,61,"T6,T7",,,,,,,,,"[18, 19]",GEK10088.2,rgCroAIG,2
2016,1,GEK10088,2,60,NMH 404,61,"T6,T7",,,,,,,,,"[18, 19]",GEK10088.2,6YEY8RhF,2
2016,1,GEK10088,2,60,NMH 404,61,"T6,T7",,,,,,,,,"[18, 19]",GEK10088.2,5AWeAD8h,2
2016,1,GEK10088,2,60,NMH 404,61,"T6,T7",,,,,,,,,"[18, 19]",GEK10088.2,fKBGHzys,2
2016,1,GEK10088,2,60,NMH 404,61,"T6,T7",,,,,,,,,"[18, 19]",GEK10088.2,FJU5mEo0,2
2016,1,GEK10088,2,60,NMH 404,61,"T6,T7",,,,,,,,,"[18, 19]",GEK10088.2,9S8mbJr4,2
2016,1,GEK10088,2,60,NMH 404,61,"T6,T7",,,,,,,,,"[18, 19]",GEK10088.2,4fI09EJJ,2
2016,1,GEK10088,2,60,NMH 404,61,"T6,T7",,,,,,,,,"[18, 19]",GEK10088.2,wSDohvtW,2
2016,1,GEK10088,2,60,NMH 404,61,"T6,T7",,,,,,,,,"[18, 19]",GEK10088.2,hDpwLIiI,2
2016,1,GEK10088,2,60,NMH 404,61,"T6,T7",,,,,,,,,"[18, 19]",GEK10088.2,sOx1iJQ6,2
2016,1,GEK10088,2,60,NMH 404,61,"T6,T7",,,,,,,,,"[18, 19]",GEK10088.2,REZQc7Yi,2
2016,1,GEK10088,2,60,NMH 404,61,"T6,T7",,,,,,,,,"[18, 19]",GEK10088.2,jlmVlctV,2
2016,1,GEK10088,2,60,NMH 404,61,"T6,T7",,,,,,,,,"[18, 19]",GEK10088.2,9J0tYJAz,2
2016,1,GEK10088,2,60,NMH 404,61,"T6,T7",,,,,,,,,"[18, 19]",GEK10088.2,HLS15JuP,2
2016,1,GEK10088,2,60,NMH 404,61,"T6,T7",,,,,,,,,"[18, 19]",GEK10088.2,aot1Nnps,2
2016,1,GEK10088,2,60,NMH 404,61,"T6,T7",,,,,,,,,"[18, 19]",GEK10088.2,gKcLWHGs,2
2016,1,GEK10089,2,40,NMH 402,17,"F5,F6",,,,,,,,,"[53, 54]",GEK10089.2,STi5uRXv,2
2016,1,GEK10089,2,40,NMH 402,17,"F5,F6",,,,,,,,,"[53, 54]",GEK10089.2,KqFhkTQ5,2
2016,1,GEK10089,2,40,NMH 402,17,"F5,F6",,,,,,,,,"[53, 54]",GEK10089.2,pJUcJ2Bn,2
2016,1,GEK10089,2,40,NMH 402,17,"F5,F6",,,,,,,,,"[53, 54]",GEK10089.2,rfdDm5jO,2
2016,1,GEK10089,2,40,NMH 402,17,"F5,F6",,,,,,,,,"[53, 54]",GEK10089.2,kWQXVKLr,2
2016,1,GEK10089,2,40,NMH 402,17,"F5,F6",,,,,,,,,"[53, 54]",GEK10089.2,YBYdZZYU,2
2016,1,GEK10089,2,40,NMH 402,17,"F5,F6",,,,,,,,,"[53, 54]",GEK10089.2,IRvWieu9,2
2016,1,GEK10089,2,40,NMH 402,17,"F5,F6",,,,,,,,,"[53, 54]",GEK10089.2,A9OCiT61,2
2016,1,GEK10090,1,60,HDH 418B,63,"T3,F3",,,,,,,,,"[15, 51]",GEK10090.1,tFGAVCuy,1
2016,1,GEK10090,1,60,HDH 418B,63,"T3,F3",,,,,,,,,"[15, 51]",GEK10090.1,zTIfqRIe,1
2016,1,GEK10090,1,60,HDH 418B,63,"T3,F3",,,,,,,,,"[15, 51]",GEK10090.1,ITncu1Ir,1
2016,1,GEK10090,1,60,HDH 418B,63,"T3,F3",,,,,,,,,"[15, 51]",GEK10090.1,CQiYYvuE,1
2016,1,GEK10090,1,60,HDH 418B,63,"T3,F3",,,,,,,,,"[15, 51]",GEK10090.1,ucviaMgg,1
2016,1,GEK10090,1,60,HDH 418B,63,"T3,F3",,,,,,,,,"[15, 51]",GEK10090.1,pTQ6khzb,1
2016,1,GEK10090,1,60,HDH 418B,63,"T3,F3",,,,,,,,,"[15, 51]",GEK10090.1,2Ris1P9r,1
2016,1,GEK10090,1,60,HDH 418B,63,"T3,F3",,,,,,,,,"[15, 51]",GEK10090.1,0vOfhf0q,1
2016,1,GEK10090,1,60,HDH 418B,63,"T3,F3",,,,,,,,,"[15, 51]",GEK10090.1,Dr2Dv6Yi,1
2016,1,GEK10090,1,60,HDH 418B,63,"T3,F3",,,,,,,,,"[15, 51]",GEK10090.1,o7ELcsGD,1
2016,1,GEK10090,1,60,HDH 418B,63,"T3,F3",,,,,,,,,"[15, 51]",GEK10090.1,9djULgB1,1
2016,1,GEK10090,1,60,HDH 418B,63,"T3,F3",,,,,,,,,"[15, 51]",GEK10090.1,er9ZoKe3,1
2016,1,GEK10090,1,60,HDH 418B,63,"T3,F3",,,,,,,,,"[15, 51]",GEK10090.1,6q23NaBc,1
2016,1,GEK10090,1,60,HDH 418B,63,"T3,F3",,,,,,,,,"[15, 51]",GEK10090.1,gS3DhSVR,1
2016,1,GEK10090,1,60,HDH 418B,63,"T3,F3",,,,,,,,,"[15, 51]",GEK10090.1,G45HiM9B,1
2016,1,GEK10090,1,60,HDH 418B,63,"T3,F3",,,,,,,,,"[15, 51]",GEK10090.1,s9YJxftn,1
2016,1,GEK10090,1,60,HDH 418B,63,"T3,F3",,,,,,,,,"[15, 51]",GEK10090.1,3LNhXVWk,1
